,lat,lon,lat_mod,lon_mod,Julian_Date,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed,COG_T,SOG_K,pressure_B,wind_dir_T,wind_speed_M,rateofturn
2448,4138.2185,7031.8916,41.636975,-70.5315266667,2458065.18757,2017,11,7,16.0,30.0,6.3,664206.3,3.1,2.7,1.0216,339.4,5.7,0
2449,4138.2191,7031.8913,41.636985,-70.5315216667,2458065.18758,2017,11,7,16.0,30.0,7.3,664207.3,7.6,2.7,1.0217,334.5,7.7,0
2450,4138.2194,7031.8911,41.63699,-70.5315183333,2458065.1876,2017,11,7,16.0,30.0,8.3,664208.3,5.9,2.7,1.0216,341.6,7.3,0
2451,4138.2199,7031.891,41.6369983333,-70.5315166667,2458065.18761,2017,11,7,16.0,30.0,9.3,664209.3,6.9,2.7,1.0215,350.0,6.9,0
2452,4138.2203,7031.8908,41.637005,-70.5315133333,2458065.18762,2017,11,7,16.0,30.0,10.3,664210.3,9.0,2.7,1.0216,348.5,7.1,0
2453,4138.2207,7031.8907,41.6370116667,-70.5315116667,2458065.18763,2017,11,7,16.0,30.0,11.3,664211.3,11.1,2.7,1.0215,347.0,8.8,0
2454,4138.2212,7031.8906,41.63702,-70.53151,2458065.18764,2017,11,7,16.0,30.0,12.3,664212.3,18.0,2.7,1.0216,349.6,9.1,0
2455,4138.2215,7031.8905,41.637025,-70.5315083333,2458065.18765,2017,11,7,16.0,30.0,13.3,664213.3,25.9,2.7,1.0216,351.3,8.6,0
2456,4138.2218,7031.8902,41.63703,-70.5315033333,2458065.18767,2017,11,7,16.0,30.0,14.3,664214.3,32.7,2.7,1.0215,353.1,7.8,0
2457,4138.2221,7031.8899,41.637035,-70.5314983333,2458065.18768,2017,11,7,16.0,30.0,15.3,664215.3,41.8,2.5,1.0215,353.1,7.6,0
2458,4138.2224,7031.8895,41.63704,-70.5314916667,2458065.18769,2017,11,7,16.0,30.0,16.3,664216.3,49.3,2.4,1.0214,351.0,6.5,0
2459,4138.2226,7031.8891,41.6370433333,-70.531485,2458065.1877,2017,11,7,16.0,30.0,17.3,664217.3,50.6,2.4,1.0215,347.9,5.9,0
2460,4138.2228,7031.8887,41.6370466667,-70.5314783333,2458065.18771,2017,11,7,16.0,30.0,18.3,664218.3,47.0,2.2,1.0217,354.5,5.0,0
2461,4138.223,7031.8884,41.63705,-70.5314733333,2458065.18772,2017,11,7,16.0,30.0,19.4,664219.4,37.4,2.0,1.0215,2.5,4.9,0
2462,4138.2234,7031.8883,41.6370566667,-70.5314716667,2458065.18774,2017,11,7,16.0,30.0,20.4,664220.4,24.5,2.0,1.0215,4.9,4.5,0
2463,4138.2236,7031.8882,41.63706,-70.53147,2458065.18775,2017,11,7,16.0,30.0,21.3,664221.3,11.2,1.8,1.0215,356.2,5.9,0
2464,4138.2238,7031.8883,41.6370633333,-70.5314716667,2458065.18776,2017,11,7,16.0,30.0,22.3,664222.3,350.0,2.0,1.0216,353.5,6.2,0
2465,4138.2243,7031.8885,41.6370716667,-70.531475,2458065.18777,2017,11,7,16.0,30.0,23.3,664223.3,335.7,2.0,1.0215,353.3,5.8,0
2466,4138.2245,7031.8887,41.637075,-70.5314783333,2458065.18778,2017,11,7,16.0,30.0,24.3,664224.3,329.0,2.2,1.0215,344.2,5.2,0
2467,4138.2248,7031.8889,41.63708,-70.5314816667,2458065.18779,2017,11,7,16.0,30.0,25.3,664225.3,328.7,2.4,1.0215,346.1,5.1,0
2468,4138.2252,7031.8892,41.6370866667,-70.5314866667,2458065.1878,2017,11,7,16.0,30.0,26.3,664226.3,327.4,2.5,1.0216,354.6,4.8,0
2469,4138.2256,7031.8895,41.6370933333,-70.5314916667,2458065.18782,2017,11,7,16.0,30.0,27.3,664227.3,323.7,2.5,1.0215,358.3,5.9,0
2470,4138.226,7031.8899,41.6371,-70.5314983333,2458065.18783,2017,11,7,16.0,30.0,28.3,664228.3,316.1,2.7,1.0214,359.5,5.9,0
2471,4138.2264,7031.8905,41.6371066667,-70.5315083333,2458065.18784,2017,11,7,16.0,30.0,29.4,664229.4,308.8,2.9,1.0216,350.5,6.0,0
2472,4138.2268,7031.8911,41.6371133333,-70.5315183333,2458065.18785,2017,11,7,16.0,30.0,30.4,664230.4,304.4,2.9,1.0216,350.4,5.2,0
2473,4138.227,7031.8916,41.6371166667,-70.5315266667,2458065.18786,2017,11,7,16.0,30.0,31.4,664231.4,304.3,3.1,1.0215,357.8,6.0,0
2474,4138.2274,7031.8922,41.6371233333,-70.5315366667,2458065.18787,2017,11,7,16.0,30.0,32.3,664232.3,305.2,3.1,1.0214,351.2,4.1,0
2475,4138.2278,7031.8928,41.63713,-70.5315466667,2458065.18789,2017,11,7,16.0,30.0,33.4,664233.4,308.5,3.1,1.0213,348.1,4.6,0
2476,4138.2281,7031.8932,41.637135,-70.5315533333,2458065.1879,2017,11,7,16.0,30.0,34.4,664234.4,311.1,3.1,1.0214,346.1,5.3,0
2477,4138.2284,7031.8937,41.63714,-70.5315616667,2458065.18791,2017,11,7,16.0,30.0,35.3,664235.3,314.0,3.1,1.0213,355.3,5.1,0
2478,4138.2286,7031.8943,41.6371433333,-70.5315716667,2458065.18792,2017,11,7,16.0,30.0,36.3,664236.3,317.1,2.9,1.0212,354.5,6.1,0
2479,4138.2288,7031.8947,41.6371466667,-70.5315783333,2458065.18793,2017,11,7,16.0,30.0,37.4,664237.4,322.5,2.9,1.0213,357.1,6.4,0
2480,4138.2291,7031.8949,41.6371516667,-70.5315816667,2458065.18794,2017,11,7,16.0,30.0,38.4,664238.4,327.2,2.9,1.0212,2.2,6.0,0
2481,4138.2292,7031.8951,41.6371533333,-70.531585,2458065.18796,2017,11,7,16.0,30.0,39.4,664239.4,332.0,2.9,1.0213,6.3,5.5,0
2482,4138.2295,7031.8954,41.6371583333,-70.53159,2458065.18797,2017,11,7,16.0,30.0,40.4,664240.4,336.9,2.7,1.0212,0.1,5.8,0
2483,4138.2299,7031.8957,41.637165,-70.531595,2458065.18798,2017,11,7,16.0,30.0,41.4,664241.4,337.5,2.7,1.0212,359.4,5.7,0
2484,4138.2302,7031.8959,41.63717,-70.5315983333,2458065.18799,2017,11,7,16.0,30.0,42.4,664242.4,338.9,2.9,1.021,359.3,5.5,0
2485,4138.2307,7031.896,41.6371783333,-70.5316,2458065.188,2017,11,7,16.0,30.0,43.4,664243.4,343.6,2.7,1.0211,355.3,5.9,0
2486,4138.2312,7031.8963,41.6371866667,-70.531605,2458065.18801,2017,11,7,16.0,30.0,44.4,664244.4,345.2,2.7,1.0213,355.3,5.6,0
2487,4138.2316,7031.8964,41.6371933333,-70.5316066667,2458065.18803,2017,11,7,16.0,30.0,45.4,664245.4,343.5,2.7,1.0211,352.1,4.8,0
2488,4138.2319,7031.8964,41.6371983333,-70.5316066667,2458065.18804,2017,11,7,16.0,30.0,46.4,664246.4,340.5,2.7,1.0212,342.3,5.0,0
2489,4138.2323,7031.8965,41.637205,-70.5316083333,2458065.18805,2017,11,7,16.0,30.0,47.4,664247.4,336.1,2.7,1.0213,356.8,5.5,0
2490,4138.2326,7031.8967,41.63721,-70.5316116667,2458065.18806,2017,11,7,16.0,30.0,48.4,664248.4,333.3,2.7,1.0211,356.9,5.7,0
2491,4138.233,7031.897,41.6372166667,-70.5316166667,2458065.18807,2017,11,7,16.0,30.0,49.4,664249.4,334.2,2.9,1.0212,0.6,5.5,0
2492,4138.2334,7031.8972,41.6372233333,-70.53162,2458065.18808,2017,11,7,16.0,30.0,50.3,664250.3,336.2,2.7,1.0211,10.1,5.2,0
2493,4138.2337,7031.8974,41.6372283333,-70.5316233333,2458065.18809,2017,11,7,16.0,30.0,51.4,664251.4,340.9,2.7,1.0212,3.5,5.4,0
2494,4138.2342,7031.8976,41.6372366667,-70.5316266667,2458065.18811,2017,11,7,16.0,30.0,52.3,664252.3,344.8,2.9,1.0212,359.9,5.1,0
2495,4138.2347,7031.8979,41.637245,-70.5316316667,2458065.18812,2017,11,7,16.0,30.0,53.3,664253.3,351.4,2.9,1.0213,358.9,4.8,0
2496,4138.2352,7031.8978,41.6372533333,-70.53163,2458065.18813,2017,11,7,16.0,30.0,54.4,664254.4,357.7,2.9,1.0213,356.9,5.1,0
2497,4138.2355,7031.8978,41.6372583333,-70.53163,2458065.18814,2017,11,7,16.0,30.0,55.3,664255.3,2.6,2.7,1.0212,358.1,4.8,0
2498,4138.2358,7031.8978,41.6372633333,-70.53163,2458065.18815,2017,11,7,16.0,30.0,56.3,664256.3,10.6,2.5,1.0213,6.9,5.1,0
2499,4138.2361,7031.8977,41.6372683333,-70.5316283333,2458065.18816,2017,11,7,16.0,30.0,57.4,664257.4,13.8,2.5,1.0212,11.0,4.3,0
2500,4138.2365,7031.8975,41.637275,-70.531625,2458065.18818,2017,11,7,16.0,30.0,58.4,664258.4,7.5,2.5,1.0213,20.5,4.3,0
2501,4138.2369,7031.8974,41.6372816667,-70.5316233333,2458065.18819,2017,11,7,16.0,30.0,59.4,664259.4,2.2,2.7,1.0214,18.1,3.9,0
2502,4138.2373,7031.8976,41.6372883333,-70.5316266667,2458065.1882,2017,11,7,16.0,31.0,0.3,664260.3,1.3,2.7,1.0214,22.6,3.4,0
2503,4138.2377,7031.8976,41.637295,-70.5316266667,2458065.18821,2017,11,7,16.0,31.0,1.4,664261.4,3.2,2.9,1.0212,27.8,2.9,0
2504,4138.2382,7031.8976,41.6373033333,-70.5316266667,2458065.18822,2017,11,7,16.0,31.0,2.3,664262.3,6.8,2.9,1.0213,20.6,2.3,0
2505,4138.2385,7031.8975,41.6373083333,-70.531625,2458065.18823,2017,11,7,16.0,31.0,3.4,664263.4,10.5,2.9,1.0212,357.0,2.3,0
2506,4138.2389,7031.8974,41.637315,-70.5316233333,2458065.18825,2017,11,7,16.0,31.0,4.4,664264.4,16.2,2.7,1.0211,353.5,3.2,0
2507,4138.2391,7031.8973,41.6373183333,-70.5316216667,2458065.18826,2017,11,7,16.0,31.0,5.4,664265.4,21.8,2.9,1.0212,11.9,2.9,0
2508,4138.2395,7031.8971,41.637325,-70.5316183333,2458065.18827,2017,11,7,16.0,31.0,6.4,664266.4,28.8,2.9,1.0211,8.1,3.4,0
2509,4138.2398,7031.8969,41.63733,-70.531615,2458065.18828,2017,11,7,16.0,31.0,7.4,664267.4,31.1,2.9,1.0211,351.6,3.9,0
2510,4138.2403,7031.8966,41.6373383333,-70.53161,2458065.18829,2017,11,7,16.0,31.0,8.3,664268.3,34.9,2.9,1.021,342.3,3.9,0
2511,4138.2407,7031.8962,41.637345,-70.5316033333,2458065.1883,2017,11,7,16.0,31.0,9.4,664269.4,37.6,2.7,1.021,349.7,3.9,0
2512,4138.241,7031.8958,41.63735,-70.5315966667,2458065.18831,2017,11,7,16.0,31.0,10.4,664270.4,32.5,2.7,1.0211,6.1,3.4,0
2513,4138.2413,7031.8955,41.637355,-70.5315916667,2458065.18833,2017,11,7,16.0,31.0,11.4,664271.4,28.8,2.7,1.0212,5.8,3.0,0
2514,4138.2417,7031.8952,41.6373616667,-70.5315866667,2458065.18834,2017,11,7,16.0,31.0,12.3,664272.3,29.1,2.7,1.0212,348.1,3.7,0
2515,4138.2421,7031.8949,41.6373683333,-70.5315816667,2458065.18835,2017,11,7,16.0,31.0,13.4,664273.4,26.6,2.7,1.0211,351.7,3.4,0
2516,4138.2425,7031.8944,41.637375,-70.5315733333,2458065.18836,2017,11,7,16.0,31.0,14.4,664274.4,21.0,2.7,1.0212,347.8,3.5,0
2517,4138.2429,7031.8941,41.6373816667,-70.5315683333,2458065.18837,2017,11,7,16.0,31.0,15.4,664275.4,15.5,2.9,1.0213,347.3,3.5,0
2518,4138.2435,7031.8939,41.6373916667,-70.531565,2458065.18838,2017,11,7,16.0,31.0,16.4,664276.4,14.0,2.9,1.0212,351.8,3.3,0
2519,4138.2439,7031.8939,41.6373983333,-70.531565,2458065.1884,2017,11,7,16.0,31.0,17.4,664277.4,17.1,2.9,1.0212,352.4,3.2,0
2520,4138.2444,7031.8938,41.6374066667,-70.5315633333,2458065.18841,2017,11,7,16.0,31.0,18.3,664278.3,19.3,2.9,1.0213,1.2,2.4,0
2521,4138.2449,7031.8936,41.637415,-70.53156,2458065.18842,2017,11,7,16.0,31.0,19.4,664279.4,19.0,2.9,1.0214,348.1,3.2,0
2522,4138.2453,7031.8934,41.6374216667,-70.5315566667,2458065.18843,2017,11,7,16.0,31.0,20.3,664280.3,20.2,2.9,1.0214,345.5,4.5,0
2523,4138.2458,7031.893,41.63743,-70.53155,2458065.18844,2017,11,7,16.0,31.0,21.4,664281.4,22.9,2.9,1.0214,350.7,4.6,0
2524,4138.2461,7031.8928,41.637435,-70.5315466667,2458065.18845,2017,11,7,16.0,31.0,22.4,664282.4,26.2,2.9,1.0214,357.0,4.2,0
2525,4138.2465,7031.8926,41.6374416667,-70.5315433333,2458065.18847,2017,11,7,16.0,31.0,23.4,664283.4,33.1,2.9,1.0215,356.4,4.5,0
2526,4138.2469,7031.8922,41.6374483333,-70.5315366667,2458065.18848,2017,11,7,16.0,31.0,24.3,664284.3,38.1,2.9,1.0214,3.9,4.5,0
2527,4138.2472,7031.8918,41.6374533333,-70.53153,2458065.18849,2017,11,7,16.0,31.0,25.4,664285.4,37.7,2.7,1.0214,0.2,4.1,0
2528,4138.2475,7031.8914,41.6374583333,-70.5315233333,2458065.1885,2017,11,7,16.0,31.0,26.4,664286.4,33.3,2.7,1.0214,356.7,4.0,0
2529,4138.2478,7031.8912,41.6374633333,-70.53152,2458065.18851,2017,11,7,16.0,31.0,27.4,664287.4,25.5,2.7,1.0215,3.0,3.7,0
2530,4138.2482,7031.891,41.63747,-70.5315166667,2458065.18852,2017,11,7,16.0,31.0,28.3,664288.3,21.0,2.7,1.0214,347.1,4.9,0
2531,4138.2486,7031.8908,41.6374766667,-70.5315133333,2458065.18853,2017,11,7,16.0,31.0,29.3,664289.3,20.4,2.9,1.0214,341.0,4.5,0
2532,4138.2492,7031.8906,41.6374866667,-70.53151,2458065.18855,2017,11,7,16.0,31.0,30.3,664290.3,23.4,2.9,1.0214,352.9,5.5,0
2533,4138.2497,7031.8904,41.637495,-70.5315066667,2458065.18856,2017,11,7,16.0,31.0,31.4,664291.4,24.3,2.9,1.0215,357.0,6.4,0
2534,4138.2501,7031.8901,41.6375016667,-70.5315016667,2458065.18857,2017,11,7,16.0,31.0,32.4,664292.4,23.0,2.9,1.0214,356.4,6.2,0
2535,4138.2505,7031.8899,41.6375083333,-70.5314983333,2458065.18858,2017,11,7,16.0,31.0,33.4,664293.4,22.7,2.9,1.0214,355.3,5.1,0
2536,4138.2509,7031.8896,41.637515,-70.5314933333,2458065.18859,2017,11,7,16.0,31.0,34.4,664294.4,26.2,2.7,1.0215,343.4,5.0,0
2537,4138.2512,7031.8893,41.63752,-70.5314883333,2458065.1886,2017,11,7,16.0,31.0,35.4,664295.4,25.3,2.7,1.0215,357.5,3.5,0
2538,4138.2516,7031.8891,41.6375266667,-70.531485,2458065.18862,2017,11,7,16.0,31.0,36.4,664296.4,22.8,2.7,1.0214,352.1,3.3,0
2539,4138.2518,7031.8888,41.63753,-70.53148,2458065.18863,2017,11,7,16.0,31.0,37.4,664297.4,16.7,2.7,1.0216,338.3,2.9,0
2540,4138.2522,7031.8886,41.6375366667,-70.5314766667,2458065.18864,2017,11,7,16.0,31.0,38.4,664298.4,13.2,2.9,1.0215,321.4,3.2,0
2541,4138.2527,7031.8884,41.637545,-70.5314733333,2458065.18865,2017,11,7,16.0,31.0,39.3,664299.3,13.6,2.9,1.0215,320.7,3.5,0
2542,4138.2533,7031.8884,41.637555,-70.5314733333,2458065.18866,2017,11,7,16.0,31.0,40.4,664300.4,15.9,2.9,1.0215,323.2,3.7,0
2543,4138.2537,7031.8884,41.6375616667,-70.5314733333,2458065.18867,2017,11,7,16.0,31.0,41.3,664301.3,20.5,2.9,1.0217,330.1,3.5,0
2544,4138.2541,7031.8881,41.6375683333,-70.5314683333,2458065.18869,2017,11,7,16.0,31.0,42.4,664302.4,22.2,2.9,1.0215,333.4,3.5,0
2545,4138.2545,7031.8878,41.637575,-70.5314633333,2458065.1887,2017,11,7,16.0,31.0,43.4,664303.4,20.0,2.7,1.0215,341.3,3.2,0
2546,4138.255,7031.8875,41.6375833333,-70.5314583333,2458065.18871,2017,11,7,16.0,31.0,44.3,664304.3,13.1,2.9,1.0217,6.0,2.8,0
2547,4138.2556,7031.8874,41.6375933333,-70.5314566667,2458065.18872,2017,11,7,16.0,31.0,45.4,664305.4,6.2,2.9,1.0215,9.1,3.4,0
2548,4138.2562,7031.8873,41.6376033333,-70.531455,2458065.18873,2017,11,7,16.0,31.0,46.4,664306.4,5.0,2.9,1.0215,15.1,3.2,0
2549,4138.2565,7031.8873,41.6376083333,-70.531455,2458065.18874,2017,11,7,16.0,31.0,47.4,664307.4,7.3,2.9,1.0214,7.3,3.6,0
2550,4138.257,7031.8872,41.6376166667,-70.5314533333,2458065.18875,2017,11,7,16.0,31.0,48.3,664308.3,9.9,2.9,1.0213,10.1,3.7,0
2551,4138.2573,7031.8871,41.6376216667,-70.5314516667,2458065.18877,2017,11,7,16.0,31.0,49.4,664309.4,9.4,2.9,1.0213,8.0,4.3,0
2552,4138.2577,7031.8869,41.6376283333,-70.5314483333,2458065.18878,2017,11,7,16.0,31.0,50.4,664310.4,9.2,2.9,1.0212,3.1,3.8,0
2553,4138.258,7031.8868,41.6376333333,-70.5314466667,2458065.18879,2017,11,7,16.0,31.0,51.4,664311.4,11.0,2.9,1.0212,353.5,2.7,0
2554,4138.2583,7031.8868,41.6376383333,-70.5314466667,2458065.1888,2017,11,7,16.0,31.0,52.3,664312.3,16.5,2.9,1.0212,348.4,3.3,0
2555,4138.2588,7031.8868,41.6376466667,-70.5314466667,2458065.18881,2017,11,7,16.0,31.0,53.4,664313.4,18.1,2.9,1.0212,339.7,4.2,0
2556,4138.2593,7031.8867,41.637655,-70.531445,2458065.18882,2017,11,7,16.0,31.0,54.3,664314.3,16.6,2.9,1.0212,350.1,3.7,0
2557,4138.2597,7031.8865,41.6376616667,-70.5314416667,2458065.18884,2017,11,7,16.0,31.0,55.4,664315.4,11.3,2.7,1.0212,14.6,3.3,0
2558,4138.26,7031.8866,41.6376666667,-70.5314433333,2458065.18885,2017,11,7,16.0,31.0,56.3,664316.3,8.9,2.7,1.0213,1.5,2.6,0
2559,4138.2603,7031.8864,41.6376716667,-70.53144,2458065.18886,2017,11,7,16.0,31.0,57.4,664317.4,8.3,2.7,1.0214,351.3,3.1,0
2560,4138.2607,7031.8863,41.6376783333,-70.5314383333,2458065.18887,2017,11,7,16.0,31.0,58.4,664318.4,5.0,2.7,1.0213,347.3,3.5,0
2561,4138.2611,7031.8862,41.637685,-70.5314366667,2458065.18888,2017,11,7,16.0,31.0,59.4,664319.4,3.2,2.7,1.0213,327.8,4.5,0
2562,4138.2614,7031.8861,41.63769,-70.531435,2458065.18889,2017,11,7,16.0,32.0,0.3,664320.3,4.4,2.9,1.0213,326.0,3.3,0
2563,4138.262,7031.8861,41.6377,-70.531435,2458065.18891,2017,11,7,16.0,32.0,1.4,664321.4,7.2,2.9,1.0212,322.7,3.7,0
2564,4138.2625,7031.8861,41.6377083333,-70.531435,2458065.18892,2017,11,7,16.0,32.0,2.4,664322.4,11.2,2.9,1.0213,339.0,5.2,0
2565,4138.2629,7031.8862,41.637715,-70.5314366667,2458065.18893,2017,11,7,16.0,32.0,3.4,664323.4,15.9,2.9,1.0214,342.8,5.1,0
2566,4138.2632,7031.8862,41.63772,-70.5314366667,2458065.18894,2017,11,7,16.0,32.0,4.4,664324.4,17.1,2.7,1.0213,338.1,5.4,0
2567,4138.2636,7031.8861,41.6377266667,-70.531435,2458065.18895,2017,11,7,16.0,32.0,5.3,664325.3,14.2,2.7,1.0213,345.2,4.5,0
2568,4138.2641,7031.8861,41.637735,-70.531435,2458065.18896,2017,11,7,16.0,32.0,6.4,664326.4,10.0,2.9,1.0213,351.3,4.2,0
2569,4138.2646,7031.886,41.6377433333,-70.5314333333,2458065.18897,2017,11,7,16.0,32.0,7.3,664327.3,8.4,2.9,1.0214,333.9,4.8,0
2570,4138.2651,7031.886,41.6377516667,-70.5314333333,2458065.18899,2017,11,7,16.0,32.0,8.4,664328.4,10.2,2.9,1.0215,343.9,4.6,0
2571,4138.2656,7031.886,41.63776,-70.5314333333,2458065.189,2017,11,7,16.0,32.0,9.4,664329.4,14.1,2.9,1.0215,359.8,3.4,0
2572,4138.2659,7031.8858,41.637765,-70.53143,2458065.18901,2017,11,7,16.0,32.0,10.4,664330.4,15.5,2.9,1.0216,354.1,3.6,0
2573,4138.2663,7031.8856,41.6377716667,-70.5314266667,2458065.18902,2017,11,7,16.0,32.0,11.4,664331.4,11.8,2.9,1.0215,338.1,4.4,0
2574,4138.2668,7031.8854,41.63778,-70.5314233333,2458065.18903,2017,11,7,16.0,32.0,12.4,664332.4,8.7,2.9,1.0215,342.5,4.0,0
2575,4138.2671,7031.8853,41.637785,-70.5314216667,2458065.18904,2017,11,7,16.0,32.0,13.3,664333.3,8.1,2.9,1.0215,337.0,4.7,0
2576,4138.2677,7031.8852,41.637795,-70.53142,2458065.18906,2017,11,7,16.0,32.0,14.4,664334.4,10.7,2.9,1.0215,3.4,3.5,0
2577,4138.2681,7031.8851,41.6378016667,-70.5314183333,2458065.18907,2017,11,7,16.0,32.0,15.4,664335.4,13.2,2.9,1.0216,6.8,3.4,0
2578,4138.2685,7031.8851,41.6378083333,-70.5314183333,2458065.18908,2017,11,7,16.0,32.0,16.3,664336.3,15.2,3.1,1.0216,7.3,4.2,0
2579,4138.2691,7031.8848,41.6378183333,-70.5314133333,2458065.18909,2017,11,7,16.0,32.0,17.4,664337.4,13.7,3.1,1.0216,4.7,3.7,0
2580,4138.2695,7031.8846,41.637825,-70.53141,2458065.1891,2017,11,7,16.0,32.0,18.3,664338.3,11.5,2.9,1.0215,359.6,3.5,0
2581,4138.2699,7031.8844,41.6378316667,-70.5314066667,2458065.18911,2017,11,7,16.0,32.0,19.3,664339.3,13.2,2.9,1.0215,357.2,3.3,0
2582,4138.2704,7031.8842,41.63784,-70.5314033333,2458065.18913,2017,11,7,16.0,32.0,20.4,664340.4,12.0,2.9,1.0214,8.8,3.4,0
2583,4138.2709,7031.8842,41.6378483333,-70.5314033333,2458065.18914,2017,11,7,16.0,32.0,21.4,664341.4,7.4,2.9,1.0215,7.5,3.6,0
2584,4138.2714,7031.8841,41.6378566667,-70.5314016667,2458065.18915,2017,11,7,16.0,32.0,22.3,664342.3,4.6,3.1,1.0215,9.8,2.9,0
2585,4138.272,7031.884,41.6378666667,-70.5314,2458065.18916,2017,11,7,16.0,32.0,23.3,664343.3,6.0,3.1,1.0216,7.3,3.0,0
2586,4138.2726,7031.8838,41.6378766667,-70.5313966667,2458065.18917,2017,11,7,16.0,32.0,24.4,664344.4,9.5,3.1,1.0216,7.6,3.4,0
2587,4138.2731,7031.8837,41.637885,-70.531395,2458065.18918,2017,11,7,16.0,32.0,25.4,664345.4,12.4,3.1,1.0215,4.9,2.8,0
2588,4138.2737,7031.8834,41.637895,-70.53139,2458065.18919,2017,11,7,16.0,32.0,26.3,664346.3,10.7,2.9,1.0216,356.6,2.7,0
2589,4138.2742,7031.8833,41.6379033333,-70.5313883333,2458065.18921,2017,11,7,16.0,32.0,27.4,664347.4,6.9,3.1,1.0216,1.0,2.9,0
2590,4138.2748,7031.8831,41.6379133333,-70.531385,2458065.18922,2017,11,7,16.0,32.0,28.4,664348.4,5.8,3.1,1.0216,358.0,2.9,0
2591,4138.2752,7031.8829,41.63792,-70.5313816667,2458065.18923,2017,11,7,16.0,32.0,29.4,664349.4,8.7,3.1,1.0216,333.8,2.9,0
2592,4138.2757,7031.8828,41.6379283333,-70.53138,2458065.18924,2017,11,7,16.0,32.0,30.4,664350.4,10.7,2.9,1.0216,322.3,2.8,0
2593,4138.2763,7031.8827,41.6379383333,-70.5313783333,2458065.18925,2017,11,7,16.0,32.0,31.4,664351.4,10.4,2.9,1.0214,317.8,3.2,0
2594,4138.2767,7031.8826,41.637945,-70.5313766667,2458065.18926,2017,11,7,16.0,32.0,32.4,664352.4,6.2,2.9,1.0215,319.5,3.2,0
2595,4138.2772,7031.8823,41.6379533333,-70.5313716667,2458065.18928,2017,11,7,16.0,32.0,33.4,664353.4,5.2,3.1,1.0215,310.5,2.7,0
2596,4138.2776,7031.8821,41.63796,-70.5313683333,2458065.18929,2017,11,7,16.0,32.0,34.4,664354.4,6.7,2.9,1.0214,312.7,2.5,0
2597,4138.2781,7031.882,41.6379683333,-70.5313666667,2458065.1893,2017,11,7,16.0,32.0,35.4,664355.4,5.6,2.9,1.0212,312.9,2.6,0
2598,4138.2786,7031.8821,41.6379766667,-70.5313683333,2458065.18931,2017,11,7,16.0,32.0,36.4,664356.4,3.5,3.1,1.0214,335.9,2.7,0
2599,4138.2791,7031.882,41.637985,-70.5313666667,2458065.18932,2017,11,7,16.0,32.0,37.4,664357.4,3.8,2.9,1.0213,323.0,3.3,0
2600,4138.2796,7031.8819,41.6379933333,-70.531365,2458065.18933,2017,11,7,16.0,32.0,38.3,664358.3,5.2,2.9,1.0213,306.0,3.3,0
2601,4138.28,7031.8816,41.638,-70.53136,2458065.18934,2017,11,7,16.0,32.0,39.3,664359.3,3.6,2.9,1.0211,301.6,3.5,0
2602,4138.2805,7031.8816,41.6380083333,-70.53136,2458065.18936,2017,11,7,16.0,32.0,40.4,664360.4,2.9,3.1,1.0212,314.5,2.4,0
2603,4138.2811,7031.8816,41.6380183333,-70.53136,2458065.18937,2017,11,7,16.0,32.0,41.4,664361.4,4.6,3.1,1.0211,317.9,3.5,0
2604,4138.2815,7031.8815,41.638025,-70.5313583333,2458065.18938,2017,11,7,16.0,32.0,42.4,664362.4,5.8,2.9,1.0212,327.9,4.4,0
2605,4138.282,7031.8815,41.6380333333,-70.5313583333,2458065.18939,2017,11,7,16.0,32.0,43.3,664363.3,2.0,2.9,1.0212,335.7,3.1,0
2606,4138.2825,7031.8815,41.6380416667,-70.5313583333,2458065.1894,2017,11,7,16.0,32.0,44.4,664364.4,358.7,3.1,1.0213,327.7,3.7,0
2607,4138.283,7031.8815,41.63805,-70.5313583333,2458065.18941,2017,11,7,16.0,32.0,45.4,664365.4,358.5,3.1,1.0213,328.6,4.5,0
2608,4138.2833,7031.8814,41.638055,-70.5313566667,2458065.18943,2017,11,7,16.0,32.0,46.4,664366.4,0.3,2.9,1.0212,356.1,3.0,0
2609,4138.2837,7031.8814,41.6380616667,-70.5313566667,2458065.18944,2017,11,7,16.0,32.0,47.4,664367.4,3.4,2.9,1.0213,5.6,3.7,0
2610,4138.284,7031.8814,41.6380666667,-70.5313566667,2458065.18945,2017,11,7,16.0,32.0,48.4,664368.4,4.5,2.9,1.0212,11.9,3.5,0
2611,4138.2842,7031.8815,41.63807,-70.5313583333,2458065.18946,2017,11,7,16.0,32.0,49.4,664369.4,2.1,2.9,1.0212,22.1,3.2,0
2612,4138.2847,7031.8815,41.6380783333,-70.5313583333,2458065.18947,2017,11,7,16.0,32.0,50.4,664370.4,2.2,2.9,1.0213,19.6,2.5,0
2613,4138.2851,7031.8815,41.638085,-70.5313583333,2458065.18948,2017,11,7,16.0,32.0,51.4,664371.4,3.7,2.9,1.0213,13.1,2.3,0
2614,4138.2856,7031.8814,41.6380933333,-70.5313566667,2458065.1895,2017,11,7,16.0,32.0,52.4,664372.4,5.6,3.1,1.0211,13.8,2.7,0
2615,4138.2861,7031.8813,41.6381016667,-70.531355,2458065.18951,2017,11,7,16.0,32.0,53.4,664373.4,4.9,3.1,1.0212,15.8,3.2,0
