,posixtime,model,SN,O2Concentration,AirSaturation,Temperature,CalPhase,TCPhase,C1RPh,C2RPh,C1Amp,C2Amp,RawTemp,Julian_Date
433,1510075276.78,4831,277,284.385,90.87195,15.29345,32.95631,32.95631,41.4008,8.444496,814.9023,922.3277,360.5275,2458065.18145
434,1510075281.78,4831,277,284.4225,90.89648,15.29986,32.95176,32.95176,41.397,8.445244,814.7836,922.2921,360.3181,2458065.18151
435,1510075286.78,4831,277,284.4412,90.8959,15.29652,32.95256,32.95256,41.39737,8.444809,814.7473,922.3099,360.4273,2458065.18157
436,1510075291.78,4831,277,284.4387,90.90841,15.3033,32.94948,32.94948,41.39299,8.443512,814.5107,922.3289,360.2059,2458065.18162
437,1510075296.78,4831,277,284.4272,90.90759,15.30477,32.94926,32.94926,41.39352,8.44426,814.3554,922.0873,360.1579,2458065.18168
438,1510075301.78,4831,277,284.4286,90.91096,15.30628,32.9485,32.9485,41.39189,8.44339,814.2162,922.0061,360.1088,2458065.18174
439,1510075306.78,4831,277,284.5305,90.95153,15.31036,32.94241,32.94241,41.38701,8.444603,814.0039,921.8362,359.9754,2458065.1818
440,1510075311.78,4831,277,284.5042,90.94909,15.31341,32.94205,32.94205,41.38618,8.44413,813.8973,921.8991,359.8758,2458065.18186
441,1510075316.78,4831,277,284.5517,90.96171,15.31211,32.94072,32.94072,41.38483,8.444107,813.8871,921.9351,359.9184,2458065.18191
442,1510075321.78,4831,277,284.5918,90.96557,15.30752,32.94123,32.94123,41.38554,8.444313,813.8017,921.8274,360.0683,2458065.18197
443,1510075326.78,4831,277,284.4877,90.94041,15.31168,32.94354,32.94354,41.38657,8.443024,813.8372,921.7908,359.9325,2458065.18203
444,1510075331.78,4831,277,284.5333,90.95525,15.3118,32.94161,32.94161,41.38564,8.444023,813.7481,921.6807,359.9284,2458065.18209
445,1510075336.78,4831,277,284.511,90.95122,15.31338,32.94179,32.94179,41.38603,8.444244,813.6921,921.6731,359.8768,2458065.18215
446,1510075341.78,4831,277,284.4526,90.94115,15.31778,32.94212,32.94212,41.38525,8.443138,813.5729,921.6496,359.7332,2458065.1822
447,1510075346.78,4831,277,284.4842,90.95255,15.31845,32.94051,32.94051,41.38399,8.443481,813.4904,921.5287,359.7114,2458065.18226
448,1510075351.78,4831,277,284.4958,90.95978,15.32025,32.93919,32.93919,41.38223,8.443039,813.4061,921.567,359.6527,2458065.18232
449,1510075356.78,4831,277,284.5673,90.98067,15.31925,32.93673,32.93673,41.38058,8.443855,813.3732,921.4543,359.6853,2458065.18238
450,1510075361.78,4831,277,284.5383,90.95918,15.313,32.94085,32.94085,41.38396,8.443108,813.4513,921.3488,359.8894,2458065.18243
451,1510075366.78,4831,277,284.4272,90.9365,15.31954,32.94233,32.94233,41.38547,8.443138,813.3616,921.4422,359.6757,2458065.18249
452,1510075371.78,4831,277,284.4421,90.95111,15.32459,32.93935,32.93935,41.382,8.44265,813.2192,921.2928,359.511,2458065.18255
453,1510075376.78,4831,277,284.5244,90.97555,15.32365,32.93642,32.93642,41.37946,8.443031,813.1912,921.3076,359.5417,2458065.18261
454,1510075381.78,4831,277,284.4924,90.97363,15.32789,32.93575,32.93575,41.37872,8.442978,813.1514,921.2894,359.4034,2458065.18267
455,1510075386.78,4831,277,284.4711,90.96558,15.32724,32.93692,32.93692,41.3788,8.441879,813.0315,921.2656,359.4243,2458065.18272
456,1510075391.78,4831,277,284.5095,90.96881,15.32262,32.93752,32.93752,41.381,8.443481,813.1696,921.2899,359.5752,2458065.18278
457,1510075396.78,4831,277,284.5072,90.96403,15.32056,32.93858,32.93858,41.38297,8.444389,813.1968,921.3135,359.6426,2458065.18284
458,1510075401.78,4831,277,284.4482,90.95522,15.32568,32.93859,32.93859,41.38074,8.442146,813.131,921.306,359.4754,2458065.1829
459,1510075406.78,4831,277,284.4465,90.95721,15.327,32.93804,32.93804,41.38126,8.443214,813.0936,921.2434,359.4322,2458065.18296
460,1510075411.78,4831,277,284.4465,90.96002,15.32843,32.93737,32.93737,41.37885,8.441475,812.9905,921.2051,359.3855,2458065.18301
461,1510075416.78,4831,277,284.438,90.95783,15.3287,32.93759,32.93759,41.37956,8.441971,812.9208,921.1515,359.3767,2458065.18307
462,1510075421.78,4831,277,284.5376,90.98815,15.32791,32.93388,32.93388,41.3768,8.442917,812.9158,921.1028,359.4027,2458065.18313
463,1510075426.78,4831,277,284.4766,90.96798,15.32758,32.93654,32.93654,41.38011,8.443573,812.9185,921.0875,359.4134,2458065.18319
464,1510075431.78,4831,277,284.3889,90.93575,15.32545,32.94113,32.94113,41.38271,8.441574,812.9622,921.0748,359.4829,2458065.18324
465,1510075436.78,4831,277,284.4604,90.95934,15.32581,32.93803,32.93803,41.38034,8.442314,812.9317,921.0706,359.4711,2458065.1833
466,1510075441.78,4831,277,284.4392,90.94623,15.32258,32.94041,32.94041,41.38196,8.441544,812.9366,921.0978,359.5767,2458065.18336
467,1510075446.78,4831,277,284.4472,90.94819,15.32228,32.94023,32.94023,41.38213,8.441895,812.9437,921.0576,359.5865,2458065.18342
468,1510075451.78,4831,277,284.5094,90.96248,15.31939,32.93903,32.93903,41.38177,8.442741,812.9169,921.0756,359.6807,2458065.18348
469,1510075456.78,4831,277,284.3545,90.92901,15.3276,32.94153,32.94153,41.38264,8.441116,812.8525,921.0516,359.4126,2458065.18353
470,1510075461.78,4831,277,284.3773,90.92822,15.32349,32.94253,32.94253,41.38394,8.441414,812.8964,921.0427,359.547,2458065.18359
471,1510075466.78,4831,277,284.3212,90.90713,15.32187,32.94559,32.94559,41.38846,8.442871,812.9281,921.0122,359.5999,2458065.18365
472,1510075471.78,4831,277,284.3156,90.91099,15.32476,32.94447,32.94447,41.38615,8.441689,812.9456,920.9431,359.5055,2458065.18371
473,1510075476.78,4831,277,284.3221,90.90479,15.32053,32.94618,32.94618,41.38931,8.44313,813.0468,921.0046,359.6436,2458065.18377
474,1510075481.78,4831,277,284.2948,90.89571,15.32035,32.94738,32.94738,41.38835,8.440971,812.9417,920.882,359.6493,2458065.18382
475,1510075486.78,4831,277,284.2711,90.89928,15.32605,32.94568,32.94568,41.38667,8.440994,812.8823,920.7939,359.4633,2458065.18388
476,1510075491.78,4831,277,284.2582,90.89672,15.32684,32.94584,32.94584,41.38712,8.441277,812.8975,920.7634,359.4377,2458065.18394
477,1510075496.78,4831,277,284.2168,90.87827,15.3242,32.94878,32.94878,41.39023,8.441452,812.8674,920.8317,359.5237,2458065.184
478,1510075501.78,4831,277,284.1907,90.87775,15.32819,32.94798,32.94798,41.3889,8.440926,812.794,920.6895,359.3935,2458065.18406
479,1510075506.78,4831,277,284.1281,90.86047,15.3296,32.94988,32.94988,41.3913,8.441414,812.8321,920.6824,359.3474,2458065.18411
480,1510075511.78,4831,277,284.061,90.84373,15.33201,32.95151,32.95151,41.3918,8.440292,812.7995,920.6749,359.2688,2458065.18417
481,1510075516.78,4831,277,284.0219,90.82925,15.33099,32.95359,32.95359,41.39388,8.440285,812.8004,920.6172,359.3021,2458065.18423
482,1510075521.78,4831,277,284.0403,90.83817,15.33256,32.9521,32.9521,41.39305,8.440956,812.808,920.7286,359.2507,2458065.18429
483,1510075526.78,4831,277,284.0409,90.84225,15.33452,32.95116,32.95116,41.3907,8.439545,812.7534,920.6331,359.1868,2458065.18434
484,1510075531.78,4831,277,284.0178,90.83372,15.33395,32.95237,32.95237,41.3933,8.440926,812.7886,920.6432,359.2054,2458065.1844
485,1510075536.78,4831,277,284.0877,90.85412,15.33295,32.94997,32.94997,41.39041,8.440445,812.6781,920.6548,359.2379,2458065.18446
486,1510075541.78,4831,277,284.1098,90.86165,15.3332,32.94894,32.94894,41.38931,8.440369,812.7442,920.5789,359.2298,2458065.18452
487,1510075546.78,4831,277,284.0164,90.83291,15.33376,32.95251,32.95251,41.39174,8.439224,812.6395,920.5287,359.2116,2458065.18458
488,1510075551.78,4831,277,284.0252,90.83241,15.33207,32.95295,32.95295,41.39424,8.441292,812.7066,920.5037,359.267,2458065.18463
489,1510075556.78,4831,277,284.0282,90.83146,15.33109,32.95329,32.95329,41.3947,8.441414,812.7385,920.5275,359.2988,2458065.18469
490,1510075561.78,4831,277,283.9525,90.8019,15.32834,32.95768,32.95768,41.39699,8.439308,812.7626,920.5092,359.3885,2458065.18475
491,1510075566.78,4831,277,283.9537,90.81454,15.33463,32.95468,32.95468,41.39507,8.440384,812.7369,920.5087,359.1832,2458065.18481
492,1510075571.78,4831,277,283.8627,90.78687,15.33537,32.95808,32.95808,41.39819,8.440117,812.762,920.4489,359.1592,2458065.18487
493,1510075576.78,4831,277,283.8882,90.80293,15.33941,32.95513,32.95513,41.39624,8.441109,812.7632,920.4971,359.0272,2458065.18492
494,1510075581.78,4831,277,283.8285,90.7869,15.34096,32.95686,32.95686,41.396,8.43914,812.6495,920.3063,358.9766,2458065.18498
495,1510075586.78,4831,277,283.9115,90.80922,15.3388,32.95446,32.95446,41.39359,8.439125,812.5886,920.3303,359.0471,2458065.18504
496,1510075591.77,4831,277,283.8927,90.80838,15.34146,32.95399,32.95399,41.39386,8.439873,812.537,920.3732,358.9604,2458065.1851
497,1510075596.78,4831,277,283.8114,90.78648,15.34356,32.95634,32.95634,41.39478,8.438438,812.5134,920.223,358.8917,2458065.18515
498,1510075601.78,4831,277,283.8329,90.79319,15.34348,32.95549,32.95549,41.39444,8.43895,812.4014,920.2495,358.8942,2458065.18521
499,1510075606.77,4831,277,283.9032,90.81871,15.34504,32.95187,32.95187,41.39198,8.440109,812.3459,920.2352,358.8435,2458065.18527
500,1510075611.78,4831,277,283.8533,90.80709,15.34727,32.95288,32.95288,41.39229,8.439407,812.3771,920.2216,358.7707,2458065.18533
501,1510075616.77,4831,277,283.8469,90.80018,15.34477,32.95432,32.95432,41.39265,8.438339,812.4092,920.217,358.8521,2458065.18539
502,1510075621.77,4831,277,283.8738,90.81093,15.34584,32.95271,32.95271,41.39076,8.438057,812.366,920.1596,358.8172,2458065.18544
503,1510075626.78,4831,277,283.8108,90.78905,15.34497,32.9557,32.9557,41.3943,8.438606,812.3609,920.1603,358.8456,2458065.1855
504,1510075631.77,4831,277,283.8212,90.79432,15.34599,32.9548,32.9548,41.39359,8.438789,812.3392,920.1427,358.8125,2458065.18556
505,1510075636.77,4831,277,283.8484,90.7971,15.34294,32.95511,32.95511,41.39417,8.439056,812.3413,920.0721,358.9119,2458065.18562
506,1510075641.77,4831,277,283.7967,90.78773,15.34661,32.95551,32.95551,41.39348,8.437965,812.2854,920.0778,358.7921,2458065.18568
507,1510075646.77,4831,277,283.832,90.80503,15.3497,32.95261,32.95261,41.39131,8.438698,812.2936,920.0969,358.6913,2458065.18573
508,1510075651.77,4831,277,283.7959,90.79348,15.34969,32.9541,32.9541,41.39374,8.439636,812.1947,920.0541,358.6915,2458065.18579
509,1510075656.77,4831,277,283.7335,90.77257,15.3492,32.95689,32.95689,41.39442,8.437531,812.1282,920.0651,358.7075,2458065.18585
510,1510075661.77,4831,277,283.7678,90.78577,15.35033,32.95496,32.95496,41.3929,8.437943,812.1444,920.0732,358.6707,2458065.18591
511,1510075666.77,4831,277,283.764,90.78495,15.35056,32.955,32.955,41.39287,8.437866,812.0588,920.0537,358.6631,2458065.18596
512,1510075671.77,4831,277,283.7577,90.78051,15.34931,32.95585,32.95585,41.39323,8.437386,812.0598,919.9781,358.7039,2458065.18602
513,1510075676.77,4831,277,283.9749,90.83867,15.34351,32.94965,32.94965,41.38727,8.437622,811.9385,919.9154,358.8932,2458065.18608
514,1510075681.77,4831,277,283.9103,90.82683,15.34801,32.95019,32.95019,41.38759,8.437401,811.9796,919.9526,358.7463,2458065.18614
515,1510075686.77,4831,277,283.9167,90.83317,15.35023,32.94888,32.94888,41.38651,8.437622,811.7718,919.9111,358.6738,2458065.1862
516,1510075691.77,4831,277,284.1611,90.93629,15.36299,32.93287,32.93287,41.37013,8.437263,811.2359,919.9429,358.2574,2458065.18625
517,1510075696.77,4831,277,284.4708,91.07326,15.38231,32.91112,32.91112,41.34802,8.436905,810.3908,919.7672,357.6265,2458065.18631
518,1510075701.77,4831,277,284.8124,91.21312,15.39789,32.88984,32.88984,41.32735,8.437508,809.5901,919.7479,357.118,2458065.18637
519,1510075706.77,4831,277,285.0361,91.28091,15.39594,32.88161,32.88161,41.31874,8.437134,809.398,919.701,357.1814,2458065.18643
520,1510075711.77,4831,277,284.9579,91.22536,15.38037,32.8921,32.8921,41.32852,8.436424,809.8582,919.6679,357.6901,2458065.18649
521,1510075716.77,4831,277,284.5819,91.05613,15.35541,32.91917,32.91917,41.35556,8.436386,810.6487,919.6616,358.505,2458065.18654
522,1510075721.77,4831,277,283.8844,90.87103,15.37492,32.93864,32.93864,41.37675,8.438118,811.2426,919.588,357.868,2458065.1866
523,1510075726.77,4831,277,283.5781,90.79086,15.38407,32.94693,32.94693,41.38232,8.435394,811.4439,919.6023,357.5691,2458065.18666
524,1510075731.77,4831,277,283.8748,90.93877,15.41116,32.92204,32.92204,41.35809,8.43605,810.4571,919.5101,356.6844,2458065.18672
525,1510075736.77,4831,277,284.0331,90.94567,15.38874,32.92605,32.92605,41.36322,8.437172,810.6559,919.5486,357.4165,2458065.18677
526,1510075741.77,4831,277,284.3234,91.06403,15.40172,32.90807,32.90807,41.34499,8.43692,810.0882,919.3665,356.9928,2458065.18683
527,1510075746.77,4831,277,284.5623,91.0891,15.37546,32.91058,32.91058,41.34921,8.438629,810.3003,919.413,357.8504,2458065.18689
528,1510075751.77,4831,277,284.3717,90.98983,15.35588,32.92757,32.92757,41.36488,8.437317,810.8777,919.3388,358.4894,2458065.18695
529,1510075756.77,4831,277,284.0581,90.84697,15.33412,32.95064,32.95064,41.38628,8.435638,811.5839,919.3696,359.1998,2458065.18701
530,1510075761.77,4831,277,284.0829,90.7375,15.27404,32.97782,32.97782,41.41449,8.436668,812.7696,919.5003,361.1609,2458065.18706
531,1510075766.77,4831,277,285.8724,90.95561,15.09414,32.98914,32.98914,41.42662,8.437485,813.8767,919.8107,367.0303,2458065.18712
532,1510075771.77,4831,277,285.7849,91.21368,15.2397,32.92428,32.92428,41.36044,8.436165,810.8652,919.6179,362.2816,2458065.18718
533,1510075776.77,4831,277,284.8332,91.08129,15.32721,32.92211,32.92211,41.35849,8.436378,810.4037,919.7527,359.4256,2458065.18724
534,1510075781.77,4831,277,284.3922,90.98243,15.34875,32.93007,32.93007,41.36574,8.435669,810.5989,919.7947,358.7223,2458065.1873
535,1510075786.77,4831,277,284.7156,91.03008,15.32024,32.93019,32.93019,41.36678,8.436584,810.7019,919.8732,359.6531,2458065.18735
536,1510075791.77,4831,277,284.3758,90.87427,15.29615,32.95542,32.95542,41.39102,8.4356,811.3701,919.8204,360.4395,2458065.18741
537,1510075796.77,4831,277,283.856,90.76941,15.32753,32.96203,32.96203,41.3983,8.436272,811.6881,919.8549,359.4151,2458065.18747
538,1510075801.77,4831,277,283.6778,90.66425,15.30284,32.98094,32.98094,41.41693,8.435989,812.3741,919.7854,360.221,2458065.18753
539,1510075806.77,4831,277,283.1629,90.60187,15.3553,32.97752,32.97752,41.41339,8.435875,812.0676,919.7049,358.5085,2458065.18759
540,1510075811.77,4831,277,283.2738,90.70026,15.38757,32.95781,32.95781,41.39377,8.435959,811.2288,919.7222,357.4548,2458065.18764
541,1510075816.77,4831,277,283.9968,90.90237,15.37254,32.93513,32.93513,41.37129,8.436157,810.5469,919.5823,357.9456,2458065.1877
542,1510075821.77,4831,277,284.2753,90.97771,15.36547,32.92702,32.92702,41.36273,8.435707,810.3073,919.5085,358.1765,2458065.18776
543,1510075826.77,4831,277,284.4628,91.02637,15.35968,32.92205,32.92205,41.35701,8.434959,810.1224,919.5843,358.3653,2458065.18782
544,1510075831.77,4831,277,284.7242,91.09293,15.35095,32.91544,32.91544,41.35184,8.436401,810.0058,919.4973,358.6503,2458065.18787
545,1510075836.77,4831,277,284.776,91.09093,15.34146,32.91776,32.91776,41.35368,8.435921,810.2108,919.4965,358.9601,2458065.18793
546,1510075841.77,4831,277,284.608,91.03193,15.33877,32.9259,32.9259,41.36154,8.435638,810.3535,919.5373,359.048,2458065.18799
547,1510075846.77,4831,277,284.5591,91.00089,15.33091,32.93159,32.93159,41.36539,8.433792,810.5492,919.528,359.3047,2458065.18805
548,1510075851.77,4831,277,284.4576,90.95583,15.32446,32.93877,32.93877,41.37381,8.435036,810.6922,919.6569,359.5151,2458065.18811
549,1510075856.77,4831,277,284.3903,90.92413,15.31928,32.94397,32.94397,41.3784,8.434433,810.9885,919.6373,359.6842,2458065.18816
550,1510075861.77,4831,277,284.3138,90.89872,15.31879,32.94733,32.94733,41.38191,8.434578,810.9635,919.5893,359.7002,2458065.18822
551,1510075866.77,4831,277,284.0031,90.81068,15.32456,32.95737,32.95737,41.39282,8.435448,811.1625,919.6036,359.5118,2458065.18828
552,1510075871.77,4831,277,284.136,90.82581,15.31055,32.9585,32.9585,41.39349,8.434998,811.3447,919.61,359.9693,2458065.18834
553,1510075876.77,4831,277,283.9391,90.74848,15.30318,32.97004,32.97004,41.40511,8.435066,811.6226,919.6636,360.2098,2458065.1884
554,1510075881.77,4831,277,283.742,90.70242,15.31187,32.97406,32.97406,41.40862,8.434555,811.8445,919.5991,359.9261,2458065.18845
555,1510075886.77,4831,277,283.5671,90.66046,15.31904,32.97789,32.97789,41.41241,8.434525,811.85,919.5933,359.692,2458065.18851
556,1510075891.77,4831,277,283.6005,90.6783,15.32268,32.97481,32.97481,41.40933,8.434525,811.7933,919.593,359.5733,2458065.18857
557,1510075896.77,4831,277,283.4744,90.63732,15.32235,32.98015,32.98015,41.41389,8.433746,811.8392,919.6187,359.584,2458065.18863
558,1510075901.77,4831,277,283.5266,90.64522,15.31785,32.98012,32.98012,41.41512,8.434998,811.8295,919.5239,359.731,2458065.18868
559,1510075906.77,4831,277,283.505,90.64819,15.3229,32.97864,32.97864,41.41283,8.434189,811.7712,919.6181,359.5663,2458065.18874
560,1510075911.77,4831,277,283.5654,90.66803,15.32319,32.97601,32.97601,41.41098,8.434967,811.7148,919.4792,359.5566,2458065.1888
561,1510075916.77,4831,277,283.5622,90.66547,15.32239,32.97652,32.97652,41.41066,8.434143,811.7375,919.6052,359.5826,2458065.18886
562,1510075921.77,4831,277,283.6272,90.6867,15.32262,32.97374,32.97374,41.40805,8.434311,811.633,919.4913,359.5754,2458065.18892
563,1510075926.77,4831,277,283.5418,90.65325,15.31947,32.97873,32.97873,41.41196,8.433228,811.7914,919.5526,359.6783,2458065.18897
564,1510075931.77,4831,277,283.4386,90.62684,15.32284,32.9814,32.9814,41.41454,8.433136,811.753,919.5209,359.5682,2458065.18903
565,1510075936.77,4831,277,283.4383,90.63246,15.32577,32.98003,32.98003,41.41211,8.432076,811.7141,919.5425,359.4726,2458065.18909
566,1510075941.77,4831,277,283.3746,90.6097,15.32455,32.98323,32.98323,41.41585,8.432617,811.681,919.5827,359.5123,2458065.18915
567,1510075946.77,4831,277,283.484,90.65664,15.3307,32.97584,32.97584,41.41032,8.434486,811.6094,919.428,359.3115,2458065.18921
568,1510075951.77,4831,277,283.4691,90.65658,15.33311,32.97532,32.97532,41.40842,8.433098,811.5623,919.4475,359.2329,2458065.18926
569,1510075956.77,4831,277,283.5385,90.68876,15.33823,32.97006,32.97006,41.40503,8.434967,811.4243,919.3658,359.0656,2458065.18932
570,1510075961.77,4831,277,283.5996,90.7063,15.3372,32.96803,32.96803,41.40216,8.434128,811.2659,919.3575,359.0995,2458065.18938
571,1510075966.77,4831,277,283.588,90.70287,15.33733,32.96844,32.96844,41.40158,8.433136,811.1054,919.357,359.0949,2458065.18944
572,1510075971.77,4831,277,283.6787,90.72151,15.33203,32.9672,32.9672,41.39978,8.432579,811.1152,919.2461,359.268,2458065.18949
573,1510075976.77,4831,277,283.6334,90.69839,15.32762,32.97114,32.97114,41.40553,8.434395,811.2972,919.2993,359.4121,2458065.18955
574,1510075981.77,4831,277,283.6414,90.70162,15.32795,32.97065,32.97065,41.40425,8.433601,811.2927,919.2097,359.4012,2458065.18961
575,1510075986.77,4831,277,283.5867,90.6939,15.33296,32.97055,32.97055,41.40381,8.433258,811.2256,919.3163,359.2379,2458065.18967
576,1510075991.77,4831,277,283.5638,90.70208,15.34093,32.96776,32.96776,41.40222,8.434464,811.1122,919.2137,358.9777,2458065.18973
577,1510075996.77,4831,277,283.5868,90.7122,15.34232,32.96616,32.96616,41.39781,8.431656,811.0439,919.2337,358.9323,2458065.18978
578,1510076001.77,4831,277,283.6094,90.72144,15.34336,32.96474,32.96474,41.3968,8.432068,810.879,919.2162,358.8982,2458065.18984
579,1510076006.77,4831,277,283.6347,90.73114,15.34418,32.96331,32.96331,41.39514,8.431831,810.8744,919.2468,358.8713,2458065.1899
580,1510076011.77,4831,277,283.6826,90.72719,15.33428,32.96599,32.96599,41.39909,8.433105,810.9565,919.1713,359.1947,2458065.18996
581,1510076016.77,4831,277,283.6219,90.69968,15.33013,32.97043,32.97043,41.40399,8.433563,811.1169,919.1619,359.3302,2458065.19002
582,1510076021.77,4831,277,283.5473,90.66392,15.32402,32.97636,32.97636,41.40833,8.431961,811.1683,919.1623,359.5294,2458065.19007
