,Julian_Date,11,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed
2358,2458065.22503,16.1,2017,11,7,17,24,2.5884,667442.5884
2362,2458065.22513,16.53,2017,11,7,17,24,11.3976,667451.3976
2363,2458065.22516,16.69,2017,11,7,17,24,13.86,667453.86
2364,2458065.22519,16.67,2017,11,7,17,24,16.29,667456.29
2365,2458065.22522,16.41,2017,11,7,17,24,18.7524,667458.7524
2366,2458065.22525,16.66,2017,11,7,17,24,21.1824,667461.1824
2367,2458065.22527,16.11,2017,11,7,17,24,23.6628,667463.6628
2368,2458065.2253,16.18,2017,11,7,17,24,26.0928,667466.0928
2369,2458065.22533,16.42,2017,11,7,17,24,28.5516,667468.5516
2370,2458065.22536,16.29,2017,11,7,17,24,31.0788,667471.0788
2373,2458065.22543,16.61,2017,11,7,17,24,37.5444,667477.5444
2374,2458065.22546,16.03,2017,11,7,17,24,40.014,667480.014
2375,2458065.22549,16.48,2017,11,7,17,24,42.4368,667482.4368
2376,2458065.22552,16.68,2017,11,7,17,24,44.8992,667484.8992
2377,2458065.22555,16.73,2017,11,7,17,24,47.3292,667487.3292
2378,2458065.22558,16.69,2017,11,7,17,24,49.7844,667489.7844
2379,2458065.2256,16.39,2017,11,7,17,24,52.2324,667492.2324
2380,2458065.22563,16.07,2017,11,7,17,24,54.6876,667494.6876
2381,2458065.22566,16.21,2017,11,7,17,24,57.1212,667497.1212
2382,2458065.22569,16.47,2017,11,7,17,24,59.5728,667499.5728
2385,2458065.22576,16.29,2017,11,7,17,25,5.9484,667505.9484
2386,2458065.22579,16.37,2017,11,7,17,25,8.3748,667508.3748
2387,2458065.22582,16.85,2017,11,7,17,25,10.8552,667510.8552
2388,2458065.22585,16.43,2017,11,7,17,25,13.2924,667513.2924
2389,2458065.22588,16.55,2017,11,7,17,25,15.7512,667515.7512
2390,2458065.2259,16.47,2017,11,7,17,25,18.1812,667518.1812
2391,2458065.22593,16.34,2017,11,7,17,25,20.6436,667520.6436
2392,2458065.22596,16.15,2017,11,7,17,25,23.0988,667523.0988
2393,2458065.22599,16.71,2017,11,7,17,25,25.554,667525.554
2394,2458065.22602,16.64,2017,11,7,17,25,27.984,667527.984
2397,2458065.22609,16.63,2017,11,7,17,25,34.3452,667534.3452
2398,2458065.22612,16.54,2017,11,7,17,25,36.8148,667536.8148
2399,2458065.22615,16.18,2017,11,7,17,25,39.2484,667539.2484
2400,2458065.22618,16.13,2017,11,7,17,25,41.7108,667541.7108
2401,2458065.22621,16.27,2017,11,7,17,25,44.1408,667544.1408
2402,2458065.22623,16.16,2017,11,7,17,25,46.6068,667546.6068
2403,2458065.22626,16.0,2017,11,7,17,25,49.0404,667549.0404
2404,2458065.22629,16.38,2017,11,7,17,25,51.4956,667551.4956
2405,2458065.22632,16.16,2017,11,7,17,25,53.9292,667553.9292
2406,2458065.22635,16.4,2017,11,7,17,25,56.3844,667556.3844
2409,2458065.22642,16.01,2017,11,7,17,26,2.7312,667562.7312
2410,2458065.22645,16.27,2017,11,7,17,26,5.18639999999,667565.1864
2411,2458065.22648,16.45,2017,11,7,17,26,7.65239999999,667567.6524
2412,2458065.22651,16.43,2017,11,7,17,26,10.0824,667570.0824
2413,2458065.22653,16.71,2017,11,7,17,26,12.5448,667572.5448
2414,2458065.22656,16.53,2017,11,7,17,26,14.9784,667574.9784
2415,2458065.22659,16.35,2017,11,7,17,26,17.4408,667577.4408
2416,2458065.22662,16.62,2017,11,7,17,26,19.8744,667579.8744
2417,2458065.22665,16.7,2017,11,7,17,26,22.3368,667582.3368
2418,2458065.22668,16.18,2017,11,7,17,26,24.792,667584.792
2421,2458065.22675,16.1,2017,11,7,17,26,31.1532,667591.1532
2422,2458065.22678,16.52,2017,11,7,17,26,33.6228,667593.6228
2423,2458065.22681,16.52,2017,11,7,17,26,36.0672,667596.0672
2424,2458065.22683,16.33,2017,11,7,17,26,38.544,667598.544
2425,2458065.22686,16.19,2017,11,7,17,26,40.9776,667600.9776
2426,2458065.22689,16.41,2017,11,7,17,26,43.44,667603.44
2427,2458065.22692,16.23,2017,11,7,17,26,45.87,667605.87
2428,2458065.22695,16.14,2017,11,7,17,26,48.3324,667608.3324
2429,2458065.22698,16.67,2017,11,7,17,26,50.766,667610.766
2430,2458065.227,16.21,2017,11,7,17,26,53.2248,667613.2248
2433,2458065.22708,16.53,2017,11,7,17,26,59.5716,667619.5716
2434,2458065.22711,16.94,2017,11,7,17,27,2.016,667622.016
2435,2458065.22714,16.44,2017,11,7,17,27,4.482,667624.482
2436,2458065.22716,16.01,2017,11,7,17,27,6.93,667626.93
2437,2458065.22719,16.08,2017,11,7,17,27,9.4068,667629.4068
2438,2458065.22722,16.67,2017,11,7,17,27,11.8368,667631.8368
2439,2458065.22725,16.15,2017,11,7,17,27,14.2992,667634.2992
2440,2458065.22728,16.49,2017,11,7,17,27,16.7328,667636.7328
2441,2458065.22731,16.1,2017,11,7,17,27,19.1916,667639.1916
2442,2458065.22733,16.33,2017,11,7,17,27,21.6252,667641.6252
2445,2458065.22741,16.22,2017,11,7,17,27,28.0188,667648.0188
2446,2458065.22744,16.44,2017,11,7,17,27,30.4488,667650.4488
2447,2458065.22746,16.35,2017,11,7,17,27,32.8932,667652.8932
2448,2458065.22749,16.21,2017,11,7,17,27,35.3628,667655.3628
2449,2458065.22752,16.28,2017,11,7,17,27,37.7928,667657.7928
2450,2458065.22755,16.23,2017,11,7,17,27,40.2732,667660.2732
2451,2458065.22758,16.21,2017,11,7,17,27,42.7068,667662.7068
2452,2458065.22761,16.67,2017,11,7,17,27,45.1692,667665.1692
2453,2458065.22763,16.42,2017,11,7,17,27,47.5992,667667.5992
2454,2458065.22766,16.15,2017,11,7,17,27,50.058,667670.058
2458,2458065.22776,16.53,2017,11,7,17,27,58.8528,667678.8528
2459,2458065.22779,16.36,2017,11,7,17,28,1.2828,667681.2828
2460,2458065.22782,16.52,2017,11,7,17,28,3.7272,667683.7272
2461,2458065.22785,16.2,2017,11,7,17,28,6.1932,667686.1932
2462,2458065.22788,16.16,2017,11,7,17,28,8.64120000001,667688.6412
2463,2458065.22791,15.9,2017,11,7,17,28,11.1036,667691.1036
2464,2458065.22793,16.5,2017,11,7,17,28,13.5336,667693.5336
2465,2458065.22796,16.21,2017,11,7,17,28,15.996,667695.996
2466,2458065.22799,16.5,2017,11,7,17,28,18.426,667698.426
2469,2458065.22807,16.42,2017,11,7,17,28,24.8232,667704.8232
2470,2458065.22809,16.09,2017,11,7,17,28,27.2496,667707.2496
2471,2458065.22812,16.24,2017,11,7,17,28,29.6976,667709.6976
2472,2458065.22815,16.55,2017,11,7,17,28,32.124,667712.124
2473,2458065.22818,16.6,2017,11,7,17,28,34.6692,667714.6692
2474,2458065.22821,16.04,2017,11,7,17,28,37.2252,667717.2252
2475,2458065.22824,16.61,2017,11,7,17,28,39.6516,667719.6516
2476,2458065.22827,16.45,2017,11,7,17,28,42.114,667722.114
2477,2458065.22829,16.43,2017,11,7,17,28,44.5656,667724.5656
2478,2458065.22832,15.89,2017,11,7,17,28,47.0208,667727.0208
2481,2458065.2284,16.21,2017,11,7,17,28,53.364,667733.364
2482,2458065.22842,16.35,2017,11,7,17,28,55.812,667735.812
2483,2458065.22845,16.54,2017,11,7,17,28,58.2348,667738.2348
2484,2458065.22848,16.64,2017,11,7,17,29,0.679200000002,667740.6792
2485,2458065.22851,16.3,2017,11,7,17,29,3.1668,667743.1668
2486,2458065.22854,16.21,2017,11,7,17,29,5.61120000001,667745.6112
2487,2458065.22857,16.73,2017,11,7,17,29,8.07360000001,667748.0736
2488,2458065.22859,15.88,2017,11,7,17,29,10.5,667750.5
2489,2458065.22862,16.45,2017,11,7,17,29,12.9624,667752.9624
2490,2458065.22865,16.61,2017,11,7,17,29,15.3888,667755.3888
2493,2458065.22872,15.95,2017,11,7,17,29,21.7932,667761.7932
2494,2458065.22875,16.57,2017,11,7,17,29,24.2448,667764.2448
2495,2458065.22878,16.27,2017,11,7,17,29,26.7,667766.7
2496,2458065.22881,16.64,2017,11,7,17,29,29.1588,667769.1588
2497,2458065.22884,16.27,2017,11,7,17,29,31.6608,667771.6608
2498,2458065.22887,16.29,2017,11,7,17,29,34.188,667774.188
2499,2458065.2289,16.51,2017,11,7,17,29,36.6828,667776.6828
2500,2458065.22893,16.92,2017,11,7,17,29,39.1488,667779.1488
2501,2458065.22895,16.15,2017,11,7,17,29,41.5788,667781.5788
2502,2458065.22898,16.41,2017,11,7,17,29,44.0448,667784.0448
2505,2458065.22906,16.37,2017,11,7,17,29,50.4024,667790.4024
2506,2458065.22908,15.95,2017,11,7,17,29,52.8576,667792.8576
2507,2458065.22911,16.11,2017,11,7,17,29,55.2876,667795.2876
2508,2458065.22914,16.57,2017,11,7,17,29,57.7356,667797.7356
2509,2458065.22917,16.12,2017,11,7,17,30,0.162,667800.162
2510,2458065.2292,16.52,2017,11,7,17,30,2.61,667802.61
2511,2458065.22923,16.13,2017,11,7,17,30,5.076,667805.076
2512,2458065.22925,16.54,2017,11,7,17,30,7.50959999999,667807.5096
2513,2458065.22928,16.15,2017,11,7,17,30,9.9828,667809.9828
2514,2458065.22931,16.19,2017,11,7,17,30,12.4128,667812.4128
2517,2458065.22938,16.39,2017,11,7,17,30,18.7992,667818.7992
2518,2458065.22941,17.05,2017,11,7,17,30,21.2328,667821.2328
2519,2458065.22944,16.05,2017,11,7,17,30,23.6844,667823.6844
2520,2458065.22947,16.09,2017,11,7,17,30,26.136,667826.136
2521,2458065.2295,16.01,2017,11,7,17,30,28.584,667828.584
2522,2458065.22953,16.44,2017,11,7,17,30,31.0104,667831.0104
2523,2458065.22955,16.64,2017,11,7,17,30,33.4548,667833.4548
2524,2458065.22958,16.35,2017,11,7,17,30,35.9208,667835.9208
2525,2458065.22961,16.07,2017,11,7,17,30,38.3508,667838.3508
2526,2458065.22964,16.1,2017,11,7,17,30,40.8168,667840.8168
2529,2458065.22971,15.91,2017,11,7,17,30,47.1852,667847.1852
2530,2458065.22974,16.34,2017,11,7,17,30,49.6368,667849.6368
2531,2458065.22977,16.28,2017,11,7,17,30,52.0632,667852.0632
2532,2458065.2298,16.31,2017,11,7,17,30,54.5112,667854.5112
2533,2458065.22983,16.27,2017,11,7,17,30,56.9448,667856.9448
2534,2458065.22985,16.13,2017,11,7,17,30,59.3928,667859.3928
2535,2458065.22988,16.41,2017,11,7,17,31,1.8228,667861.8228
2536,2458065.22991,16.74,2017,11,7,17,31,4.2744,667864.2744
2537,2458065.22994,16.47,2017,11,7,17,31,6.7368,667866.7368
2538,2458065.22997,16.26,2017,11,7,17,31,9.1632,667869.1632
2541,2458065.23004,16.42,2017,11,7,17,31,15.7476,667875.7476
2542,2458065.23007,16.32,2017,11,7,17,31,18.1776,667878.1776
2543,2458065.2301,16.21,2017,11,7,17,31,20.6292,667880.6292
2544,2458065.23013,16.19,2017,11,7,17,31,23.0592,667883.0592
2545,2458065.23016,16.61,2017,11,7,17,31,25.5036,667885.5036
2546,2458065.23018,16.51,2017,11,7,17,31,27.948,667887.948
2547,2458065.23021,16.47,2017,11,7,17,31,30.4176,667890.4176
2548,2458065.23024,16.19,2017,11,7,17,31,32.8368,667892.8368
2550,2458065.2303,15.94,2017,11,7,17,31,37.7436,667897.7436
2553,2458065.23037,16.33,2017,11,7,17,31,44.1012,667904.1012
2554,2458065.2304,16.25,2017,11,7,17,31,46.5564,667906.5564
2555,2458065.23043,16.38,2017,11,7,17,31,49.0044,667909.0044
2556,2458065.23046,16.46,2017,11,7,17,31,51.4524,667911.4524
2557,2458065.23048,16.33,2017,11,7,17,31,53.8824,667913.8824
2558,2458065.23051,16.33,2017,11,7,17,31,56.3268,667916.3268
2559,2458065.23054,16.59,2017,11,7,17,31,58.7532,667918.7532
2560,2458065.23057,16.51,2017,11,7,17,32,1.2012,667921.2012
2561,2458065.2306,16.42,2017,11,7,17,32,3.6276,667923.6276
2562,2458065.23063,16.12,2017,11,7,17,32,6.0756,667926.0756
2565,2458065.2307,16.69,2017,11,7,17,32,12.4692,667932.4692
2566,2458065.23073,16.31,2017,11,7,17,32,14.8992,667934.8992
2567,2458065.23076,16.15,2017,11,7,17,32,17.3544,667937.3544
2568,2458065.23078,16.12,2017,11,7,17,32,19.7808,667939.7808
2569,2458065.23081,16.14,2017,11,7,17,32,22.236,667942.236
2570,2458065.23084,16.84,2017,11,7,17,32,24.6696,667944.6696
2571,2458065.23087,16.7,2017,11,7,17,32,27.1176,667947.1176
2572,2458065.2309,16.48,2017,11,7,17,32,29.5656,667949.5656
2573,2458065.23093,16.35,2017,11,7,17,32,32.01,667952.01
2574,2458065.23095,16.55,2017,11,7,17,32,34.4796,667954.4796
2577,2458065.23103,16.18,2017,11,7,17,32,40.8408,667960.8408
2578,2458065.23106,16.48,2017,11,7,17,32,43.3932,667963.3932
2579,2458065.23109,16.68,2017,11,7,17,32,45.9168,667965.9168
2580,2458065.23112,16.18,2017,11,7,17,32,48.39,667968.39
2581,2458065.23114,16.51,2017,11,7,17,32,50.8164,667970.8164
2582,2458065.23117,16.03,2017,11,7,17,32,53.2644,667973.2644
2583,2458065.2312,16.72,2017,11,7,17,32,55.6872,667975.6872
2584,2458065.23123,16.67,2017,11,7,17,32,58.1352,667978.1352
2585,2458065.23126,16.03,2017,11,7,17,33,0.558000000001,667980.558
2586,2458065.23128,16.96,2017,11,7,17,33,3.00239999999,667983.0024
2589,2458065.23136,15.99,2017,11,7,17,33,9.414,667989.414
2590,2458065.23139,16.27,2017,11,7,17,33,11.844,667991.844
2591,2458065.23142,16.13,2017,11,7,17,33,14.2956,667994.2956
2592,2458065.23144,16.26,2017,11,7,17,33,16.722,667996.722
2593,2458065.23147,16.54,2017,11,7,17,33,19.17,667999.17
2594,2458065.2315,16.32,2017,11,7,17,33,21.6216,668001.6216
2595,2458065.23153,16.17,2017,11,7,17,33,24.0732,668004.0732
2596,2458065.23156,16.34,2017,11,7,17,33,26.4996,668006.4996
2597,2458065.23159,16.46,2017,11,7,17,33,28.9728,668008.9728
2598,2458065.23161,16.13,2017,11,7,17,33,31.3956,668011.3956
2601,2458065.23169,16.81,2017,11,7,17,33,37.782,668017.782
2602,2458065.23172,16.45,2017,11,7,17,33,40.2372,668020.2372
2603,2458065.23174,16.22,2017,11,7,17,33,42.6672,668022.6672
2604,2458065.23177,16.57,2017,11,7,17,33,45.126,668025.126
2605,2458065.2318,16.44,2017,11,7,17,33,47.556,668027.556
2606,2458065.23183,16.4,2017,11,7,17,33,50.0076,668030.0076
2607,2458065.23186,15.95,2017,11,7,17,33,52.4412,668032.4412
2608,2458065.23189,16.47,2017,11,7,17,33,54.8892,668034.8892
2609,2458065.23191,16.59,2017,11,7,17,33,57.312,668037.312
2610,2458065.23194,16.24,2017,11,7,17,33,59.76,668039.76
2613,2458065.23202,16.07,2017,11,7,17,34,6.12120000001,668046.1212
2614,2458065.23204,16.18,2017,11,7,17,34,8.56200000001,668048.562
2615,2458065.23207,16.34,2017,11,7,17,34,11.0244,668051.0244
2616,2458065.2321,16.79,2017,11,7,17,34,13.4544,668053.4544
2617,2458065.23213,16.85,2017,11,7,17,34,15.9096,668055.9096
2618,2458065.23216,16.46,2017,11,7,17,34,18.3432,668058.3432
2619,2458065.23219,16.36,2017,11,7,17,34,20.7912,668060.7912
2620,2458065.23221,16.52,2017,11,7,17,34,23.2212,668063.2212
2621,2458065.23224,16.42,2017,11,7,17,34,25.6764,668065.6764
2622,2458065.23227,16.46,2017,11,7,17,34,28.1028,668068.1028
2625,2458065.23234,16.38,2017,11,7,17,34,34.5072,668074.5072
2626,2458065.23237,16.13,2017,11,7,17,34,36.966,668076.966
2627,2458065.2324,16.45,2017,11,7,17,34,39.396,668079.396
2628,2458065.23243,16.7,2017,11,7,17,34,41.952,668081.952
2629,2458065.23246,15.95,2017,11,7,17,34,44.4792,668084.4792
2630,2458065.23249,16.53,2017,11,7,17,34,46.9308,668086.9308
2631,2458065.23252,16.4,2017,11,7,17,34,49.3608,668089.3608
2632,2458065.23254,16.3,2017,11,7,17,34,51.8088,668091.8088
2633,2458065.23257,16.39,2017,11,7,17,34,54.444,668094.444
2634,2458065.2326,16.5,2017,11,7,17,34,56.892,668096.892
2637,2458065.23268,16.1,2017,11,7,17,35,3.24959999999,668103.2496
2638,2458065.2327,16.66,2017,11,7,17,35,5.6832,668105.6832
2639,2458065.23273,16.16,2017,11,7,17,35,8.1348,668108.1348
2640,2458065.23276,16.03,2017,11,7,17,35,10.5864,668110.5864
2641,2458065.23279,16.4,2017,11,7,17,35,13.0416,668113.0416
2642,2458065.23282,16.79,2017,11,7,17,35,15.468,668115.468
2643,2458065.23285,16.1,2017,11,7,17,35,17.916,668117.916
2644,2458065.23287,15.96,2017,11,7,17,35,20.346,668120.346
2645,2458065.2329,16.27,2017,11,7,17,35,22.794,668122.794
2646,2458065.23293,16.51,2017,11,7,17,35,25.2204,668125.2204
2649,2458065.23301,16.12,2017,11,7,17,35,31.6464,668131.6464
2650,2458065.23303,16.37,2017,11,7,17,35,34.1016,668134.1016
2651,2458065.23306,16.62,2017,11,7,17,35,36.5352,668136.5352
2652,2458065.23309,16.45,2017,11,7,17,35,38.9868,668138.9868
2653,2458065.23312,16.42,2017,11,7,17,35,41.4168,668141.4168
2654,2458065.23315,16.61,2017,11,7,17,35,43.8684,668143.8684
2655,2458065.23318,16.32,2017,11,7,17,35,46.32,668146.32
2656,2458065.2332,16.39,2017,11,7,17,35,48.7716,668148.7716
2657,2458065.23323,16.41,2017,11,7,17,35,51.1944,668151.1944
2658,2458065.23326,16.36,2017,11,7,17,35,53.6424,668153.6424
2661,2458065.23333,16.28,2017,11,7,17,36,0.0468000000021,668160.0468
2662,2458065.23336,16.09,2017,11,7,17,36,2.47680000001,668162.4768
2663,2458065.23339,16.59,2017,11,7,17,36,4.95360000001,668164.9536
2664,2458065.23342,16.15,2017,11,7,17,36,7.37999999999,668167.38
2665,2458065.23345,16.63,2017,11,7,17,36,9.8352,668169.8352
2666,2458065.23348,16.36,2017,11,7,17,36,12.2616,668172.2616
2667,2458065.2335,16.22,2017,11,7,17,36,14.7132,668174.7132
2668,2458065.23353,16.28,2017,11,7,17,36,17.1396,668177.1396
2669,2458065.23356,16.46,2017,11,7,17,36,19.5876,668179.5876
2670,2458065.23359,16.42,2017,11,7,17,36,22.014,668182.014
2673,2458065.23366,16.28,2017,11,7,17,36,28.4184,668188.4184
2674,2458065.23369,16.8,2017,11,7,17,36,30.8952,668190.8952
2675,2458065.23372,16.14,2017,11,7,17,36,33.3252,668193.3252
2676,2458065.23375,16.49,2017,11,7,17,36,35.7768,668195.7768
2677,2458065.23378,16.26,2017,11,7,17,36,38.2104,668198.2104
2678,2458065.2338,16.27,2017,11,7,17,36,40.6656,668200.6656
2679,2458065.23383,16.39,2017,11,7,17,36,43.1172,668203.1172
2680,2458065.23386,16.46,2017,11,7,17,36,45.5688,668205.5688
2681,2458065.23389,16.58,2017,11,7,17,36,47.9988,668207.9988
2682,2458065.23392,16.16,2017,11,7,17,36,50.4504,668210.4504
2685,2458065.23399,16.18,2017,11,7,17,36,56.8152,668216.8152
2686,2458065.23402,16.14,2017,11,7,17,36,59.2416,668219.2416
2687,2458065.23405,16.57,2017,11,7,17,37,1.70040000001,668221.7004
2688,2458065.23408,16.5,2017,11,7,17,37,4.15200000001,668224.152
2689,2458065.2341,16.88,2017,11,7,17,37,6.6108,668226.6108
2690,2458065.23413,16.35,2017,11,7,17,37,9.04080000001,668229.0408
2692,2458065.23419,16.37,2017,11,7,17,37,13.9224,668233.9224
2693,2458065.23422,16.7,2017,11,7,17,37,16.3704,668236.3704
2694,2458065.23425,15.98,2017,11,7,17,37,18.8004,668238.8004
2697,2458065.23432,16.42,2017,11,7,17,37,25.1544,668245.1544
2698,2458065.23435,16.18,2017,11,7,17,37,27.6204,668247.6204
2699,2458065.23438,16.33,2017,11,7,17,37,30.0756,668250.0756
2700,2458065.2344,16.51,2017,11,7,17,37,32.5344,668252.5344
2701,2458065.23443,16.29,2017,11,7,17,37,34.9644,668254.9644
2702,2458065.23446,16.11,2017,11,7,17,37,37.4232,668257.4232
2703,2458065.23449,16.05,2017,11,7,17,37,39.8532,668259.8532
2704,2458065.23452,16.05,2017,11,7,17,37,42.3084,668262.3084
2705,2458065.23455,16.11,2017,11,7,17,37,44.742,668264.742
2706,2458065.23457,16.41,2017,11,7,17,37,47.1936,668267.1936
2709,2458065.23465,16.24,2017,11,7,17,37,53.5764,668273.5764
2710,2458065.23468,16.44,2017,11,7,17,37,56.01,668276.01
2711,2458065.2347,16.78,2017,11,7,17,37,58.4688,668278.4688
2712,2458065.23473,16.55,2017,11,7,17,38,0.902399999997,668280.9024
2713,2458065.23476,16.2,2017,11,7,17,38,3.3612,668283.3612
2714,2458065.23479,16.31,2017,11,7,17,38,5.89200000001,668285.892
2715,2458065.23482,16.8,2017,11,7,17,38,8.4588,668288.4588
2716,2458065.23485,16.2,2017,11,7,17,38,10.8924,668290.8924
2717,2458065.23488,16.62,2017,11,7,17,38,13.344,668293.344
2718,2458065.2349,16.31,2017,11,7,17,38,15.774,668295.774
2721,2458065.23498,16.31,2017,11,7,17,38,22.1244,668302.1244
2722,2458065.23501,16.48,2017,11,7,17,38,24.5868,668304.5868
2723,2458065.23504,16.23,2017,11,7,17,38,27.0384,668307.0384
2724,2458065.23506,16.88,2017,11,7,17,38,29.4972,668309.4972
2725,2458065.23509,16.27,2017,11,7,17,38,31.9488,668311.9488
2726,2458065.23512,16.7,2017,11,7,17,38,34.404,668314.404
2727,2458065.23515,16.0,2017,11,7,17,38,36.8304,668316.8304
2728,2458065.23518,16.28,2017,11,7,17,38,39.2856,668319.2856
2729,2458065.23521,16.09,2017,11,7,17,38,41.7156,668321.7156
2730,2458065.23523,16.29,2017,11,7,17,38,44.1888,668324.1888
2733,2458065.23531,16.42,2017,11,7,17,38,50.5644,668330.5644
2734,2458065.23534,16.31,2017,11,7,17,38,53.0016,668333.0016
2735,2458065.23536,16.43,2017,11,7,17,38,55.464,668335.464
2736,2458065.23539,16.51,2017,11,7,17,38,57.8976,668337.8976
2737,2458065.23542,16.16,2017,11,7,17,39,0.359999999994,668340.36
2739,2458065.23548,16.22,2017,11,7,17,39,5.2524,668345.2524
2740,2458065.23551,16.07,2017,11,7,17,39,7.686,668347.686
2741,2458065.23553,16.26,2017,11,7,17,39,10.1412,668350.1412
2745,2458065.23564,16.59,2017,11,7,17,39,18.9324,668358.9324
2746,2458065.23566,16.44,2017,11,7,17,39,21.3948,668361.3948
2747,2458065.23569,16.36,2017,11,7,17,39,23.832,668363.832
2748,2458065.23572,16.67,2017,11,7,17,39,26.2944,668366.2944
2749,2458065.23575,17.01,2017,11,7,17,39,28.7244,668368.7244
2750,2458065.23578,16.44,2017,11,7,17,39,31.1832,668371.1832
2751,2458065.23581,16.42,2017,11,7,17,39,33.6456,668373.6456
2752,2458065.23583,16.09,2017,11,7,17,39,36.1008,668376.1008
2753,2458065.23586,16.79,2017,11,7,17,39,38.5308,668378.5308
2754,2458065.23589,15.96,2017,11,7,17,39,40.986,668380.986
2757,2458065.23596,16.37,2017,11,7,17,39,47.3724,668387.3724
2758,2458065.23599,16.34,2017,11,7,17,39,49.8024,668389.8024
2759,2458065.23602,16.43,2017,11,7,17,39,52.272,668392.272
2760,2458065.23605,16.42,2017,11,7,17,39,54.6984,668394.6984
2761,2458065.23608,16.61,2017,11,7,17,39,57.1608,668397.1608
2762,2458065.23611,16.45,2017,11,7,17,39,59.5944,668399.5944
2763,2458065.23613,16.48,2017,11,7,17,40,2.0532,668402.0532
2764,2458065.23616,16.04,2017,11,7,17,40,4.4832,668404.4832
2765,2458065.23619,16.64,2017,11,7,17,40,6.9528,668406.9528
2766,2458065.23622,16.53,2017,11,7,17,40,9.38639999999,668409.3864
2769,2458065.23629,16.14,2017,11,7,17,40,15.7512,668415.7512
2770,2458065.23632,16.48,2017,11,7,17,40,18.2136,668418.2136
2771,2458065.23635,16.58,2017,11,7,17,40,20.6472,668420.6472
2772,2458065.23638,16.56,2017,11,7,17,40,23.1096,668423.1096
2773,2458065.23641,16.21,2017,11,7,17,40,25.5432,668425.5432
2774,2458065.23644,16.26,2017,11,7,17,40,28.0056,668428.0056
2775,2458065.23646,16.31,2017,11,7,17,40,30.4392,668430.4392
2776,2458065.23649,16.18,2017,11,7,17,40,32.898,668432.898
2777,2458065.23652,16.22,2017,11,7,17,40,35.3532,668435.3532
2778,2458065.23655,16.16,2017,11,7,17,40,37.8084,668437.8084
2781,2458065.23662,16.07,2017,11,7,17,40,44.3064,668444.3064
2782,2458065.23665,16.41,2017,11,7,17,40,46.7976,668446.7976
2783,2458065.23668,16.23,2017,11,7,17,40,49.2996,668449.2996
2784,2458065.23671,16.71,2017,11,7,17,40,51.7332,668451.7332
2785,2458065.23674,16.13,2017,11,7,17,40,54.192,668454.192
2786,2458065.23677,15.97,2017,11,7,17,40,56.6256,668456.6256
2787,2458065.23679,16.44,2017,11,7,17,40,59.0844,668459.0844
2788,2458065.23682,16.7,2017,11,7,17,41,1.5144,668461.5144
2789,2458065.23685,16.28,2017,11,7,17,41,3.96959999999,668463.9696
2790,2458065.23688,16.56,2017,11,7,17,41,6.4032,668466.4032
2793,2458065.23695,16.17,2017,11,7,17,41,12.786,668472.786
2794,2458065.23698,16.22,2017,11,7,17,41,15.252,668475.252
2795,2458065.23701,16.6,2017,11,7,17,41,17.682,668477.682
2796,2458065.23704,16.19,2017,11,7,17,41,20.1444,668480.1444
2797,2458065.23707,16.45,2017,11,7,17,41,22.5852,668482.5852
2798,2458065.2371,16.37,2017,11,7,17,41,25.044,668485.044
2799,2458065.23712,16.27,2017,11,7,17,41,27.4776,668487.4776
2800,2458065.23715,16.57,2017,11,7,17,41,29.94,668489.94
2801,2458065.23718,16.19,2017,11,7,17,41,32.3736,668492.3736
2802,2458065.23721,16.32,2017,11,7,17,41,34.854,668494.854
2805,2458065.23728,16.51,2017,11,7,17,41,41.2116,668501.2116
2806,2458065.23731,16.46,2017,11,7,17,41,43.656,668503.656
2807,2458065.23734,16.24,2017,11,7,17,41,46.1256,668506.1256
2808,2458065.23737,15.98,2017,11,7,17,41,48.5556,668508.5556
2809,2458065.2374,16.24,2017,11,7,17,41,51.0216,668511.0216
2810,2458065.23742,16.42,2017,11,7,17,41,53.4588,668513.4588
2811,2458065.23745,16.28,2017,11,7,17,41,55.9176,668515.9176
2812,2458065.23748,16.15,2017,11,7,17,41,58.3476,668518.3476
2813,2458065.23751,16.66,2017,11,7,17,42,0.806399999995,668520.8064
2814,2458065.23754,16.29,2017,11,7,17,42,3.24360000001,668523.2436
2817,2458065.23761,16.46,2017,11,7,17,42,9.63,668529.63
2818,2458065.23764,16.88,2017,11,7,17,42,12.06,668532.06
2819,2458065.23767,16.2,2017,11,7,17,42,14.5008,668534.5008
2820,2458065.2377,16.37,2017,11,7,17,42,16.9668,668536.9668
2821,2458065.23772,16.27,2017,11,7,17,42,19.404,668539.404
2822,2458065.23775,16.05,2017,11,7,17,42,21.8664,668541.8664
2823,2458065.23778,16.7,2017,11,7,17,42,24.2964,668544.2964
2824,2458065.23781,16.26,2017,11,7,17,42,26.7624,668546.7624
2825,2458065.23784,16.23,2017,11,7,17,42,29.1924,668549.1924
2826,2458065.23787,16.49,2017,11,7,17,42,31.6548,668551.6548
2829,2458065.23794,16.75,2017,11,7,17,42,38.214,668558.214
2830,2458065.23797,16.2,2017,11,7,17,42,40.6584,668560.6584
2831,2458065.238,16.11,2017,11,7,17,42,43.1028,668563.1028
2832,2458065.23803,16.48,2017,11,7,17,42,45.5472,668565.5472
2833,2458065.23806,16.2,2017,11,7,17,42,48.0132,668568.0132
